84,21,2014-03-26 14:20:00,Århusvej,Hinnerup,56.22579478256016,56.21740644105506,Hinnerup,10.116589665412903,10.10702759027481,Østjyske Motorvej,n/a
15,8,2014-03-26 14:25:00,Vejlby Ringvej,Aarhus,56.1833360361296,56.181459995226994,Aarhus,10.200700790178303,10.192792014715224,Hasle Ringvej,n/a
29,3,2014-03-26 14:30:00,Marselis Boulevard,Aarhus,56.14171141881423,56.144719132186395,Aarhus,10.204415905418273,10.20872971106246,Strandvejen,n/a
59,4,2014-03-26 14:35:00,Lystrupvej,Lystrup,56.21728389714838,56.22521120818609,Lystrup,10.233619432540877,10.246299305557386,Djurslandmotorvejen,n/a
23,8,2014-03-26 14:40:00,Vejlby Ringvej,Aarhus,56.1833360361296,56.181459995226994,Aarhus,10.200700790178303,10.192792014715224,Hasle Ringvej,n/a
28,2,2014-03-26 14:45:00,Rosenvangs Alle,Aarhus,56.13417989322382,56.12391430736949,Højbjerg,10.17948788343233,10.185914784061424,Vestavej,n/a
50,5,2014-03-26 14:50:00,Strandvejen,Aarhus,56.136738858609256,56.13236396838821,Aarhus,10.20776318039134,10.211722754631069,Strandvejen,n/a
68,0,2014-03-26 14:55:00,Vestre Strandalle,Risskov,56.190387445286476,56.18655111946821,Risskov,10.223110775463056,10.218124775463139,Grenåvej,n/a
22,20,2014-03-26 15:00:00,Oddervej,Højbjerg,56.114487000000004,56.105069529457616,Højbjerg,10.207854230653766,10.206927436840033,Oddervej,n/a
57,5,2014-03-26 15:05:00,Marselis Boulevard,Aarhus,56.13962771141822,56.14051551675728,Aarhus,10.177235595245293,10.154338145998054,Viby Ringvej,n/a
8,0,2014-03-26 15:10:00,Søndre Ringgade,Aarhus,56.14563850929,56.14258759218248,Aarhus,10.186762304229774,10.186756880950952,Skanderborgvej,n/a
8,16,2014-03-26 15:15:00,Vejlby Ringvej,Aarhus,56.1833360361296,56.181459995226994,Aarhus,10.200700790178303,10.192792014715224,Hasle Ringvej,n/a
14,0,2014-03-26 15:20:00,Viborgvej,Aarhus,56.159418709313904,56.15898299999999,Aarhus,10.187763760747885,10.182659856483497,Vestre Ringgade,n/a
28,1,2014-03-26 15:25:00,Vestre Ringgade,Aarhus,56.163969409207326,56.159418709313904,Aarhus,10.185844404928275,10.187763760747885,Viborgvej,n/a
36,1,2014-03-26 15:30:00,Silkeborgvej,Aarhus,56.154610138216704,56.16018043015113,Aarhus,10.157440224536913,10.143520804893456,Åby Ringvej,n/a
29,2,2014-03-26 15:35:00,Vestre Ringgade,Aarhus,56.163969409207326,56.159418709313904,Aarhus,10.185844404928275,10.187763760747885,Viborgvej,n/a
62,5,2014-03-26 15:40:00,Landevejen,Tranbjerg,56.0855852379219,56.10097260933967,Tranbjerg,10.124126151537894,10.140579996364522,Landevejen,n/a
52,7,2014-03-26 15:45:00,Søftenvej,Aarhus,56.21508593264829,56.22579478256016,Hinnerup,10.13978019262504,10.116589665412903,Århusvej,n/a
24,3,2014-03-26 15:50:00,Hasle Ringvej,Aarhus,56.178623267668705,56.18210217593679,Aarhus,10.18461071717934,10.189355309192706,Halmstadgade,n/a
58,3,2014-03-26 15:55:00,Edwin Rahrs Vej,Aarhus,56.16254304778694,56.16459887184971,Aarhus,10.125912580356612,10.109984271163967,Edwin Rahrs Vej,n/a
24,10,2014-03-26 16:00:00,Viborgvej,Tilst,56.182637286706964,56.18277313796047,Tilst,10.113531440475526,10.101564720237775,Anelystvej,n/a
7,0,2014-03-26 16:05:00,,Aarhus,56.141835968071454,56.14258759218248,Aarhus,10.192906038028696,10.186756880950952,Skanderborgvej,n/a
109,42,2014-03-26 16:10:00,Østjyske Motorvej,Tilst,56.21731711429131,56.23490211108693,Hinnerup,10.10711200000003,10.12519614484404,Nordjyske Motorvej,n/a
43,13,2014-03-26 16:15:00,Silkeborgvej,Aarhus,56.153267352820414,56.152757286457955,Aarhus,10.139025504299298,10.131331836805202,Silkeborgvej,n/a
77,32,2014-03-26 16:20:00,Søftenvej,Aarhus,56.20417258212644,56.20869704245814,Aarhus,10.175406949737521,10.161186577298167,Søftenvej,n/a
56,2,2014-03-26 16:25:00,Århusvej,Hinnerup,56.23172069428216,56.22579478256016,Hinnerup,10.104986076057457,10.116589665412903,Århusvej,n/a
22,1,2014-03-26 16:30:00,Christian X's Vej,Højbjerg,56.1102508220387,56.118198830180894,Aarhus,10.153714822090137,10.148353690807198,Ringvej Syd,n/a
62,8,2014-03-26 16:35:00,Århusvej,Hinnerup,56.23172069428216,56.22579478256016,Hinnerup,10.104986076057457,10.116589665412903,Århusvej,n/a
17,0,2014-03-26 16:40:00,Viborgvej,Aarhus,56.169148028055325,56.16798814878688,Aarhus,10.161062711639374,10.151387677246134,Åby Ringvej,n/a
20,0,2014-03-26 16:45:00,Nordre Ringgade,Aarhus,56.17243586196818,56.17606861552515,Aarhus,10.209219127208598,10.201770887067823,Randersvej,n/a
98,6,2014-03-26 16:50:00,15,Aarhus,56.21399075104399,56.21740644105506,Hinnerup,10.145073305557275,10.10702759027481,Østjyske Motorvej,n/a
48,0,2014-03-26 16:55:00,Christian X's Vej,Højbjerg,56.12004117576438,56.10986429894997,Højbjerg,10.167441665012348,10.162728804893504,Ringvej Syd,n/a
92,14,2014-03-26 17:00:00,15,Aarhus,56.21399075104399,56.21740644105506,Hinnerup,10.145073305557275,10.10702759027481,Østjyske Motorvej,n/a
54,2,2014-03-26 17:05:00,Edwin Rahrs Vej,Aarhus,56.15962240514419,56.16718933444926,Tilst,10.077223474868788,10.093612498182324,Anelystvej,n/a
39,0,2014-03-26 17:10:00,Rosenvangs Alle,Aarhus,56.13417989322382,56.12391430736949,Højbjerg,10.17948788343233,10.185914784061424,Vestavej,n/a
29,0,2014-03-26 17:15:00,Viborgvej,Aarhus,56.159418709313904,56.15898299999999,Aarhus,10.187763760747885,10.182659856483497,Vestre Ringgade,n/a
31,1,2014-03-26 17:20:00,Jyllands Alle,Aarhus,56.13458495857738,56.12994000000001,Højbjerg,10.189857330024779,10.187329678573633,Jyllands Alle,n/a
44,3,2014-03-26 17:25:00,Grenåvej,Ega,56.21163929866206,56.210806441766366,Ega,10.277436490737955,10.269670626983498,Mejlbyvej,n/a
92,1,2014-03-26 17:30:00,Søftenvej,Aarhus,56.21508593264829,56.22579478256016,Hinnerup,10.13978019262504,10.116589665412903,Århusvej,n/a
65,3,2014-03-26 17:35:00,Landevejen,Tranbjerg,56.0855852379219,56.10097260933967,Tranbjerg,10.124126151537894,10.140579996364522,Landevejen,n/a
55,3,2014-03-26 17:40:00,Søftenvej,Aarhus,56.21508593264829,56.22579478256016,Hinnerup,10.13978019262504,10.116589665412903,Århusvej,n/a
35,2,2014-03-26 17:45:00,Silkeborgvej,Aarhus,56.15591411050229,56.154610138216704,Aarhus,10.176133542327875,10.157440224536913,Silkeborgvej,n/a
